,id,sales
6977,3007865,184.62991
6978,3007866,184.00963
6979,3007867,183.1363
6980,3007868,184.36751
6981,3007869,368.4854
6982,3007870,184.00963
6983,3007871,183.37242
6984,3007872,184.00963
6985,3007873,258.61676
6986,3007874,184.00963
6987,3007875,321.4556
6988,3007876,370.48663
6989,3007877,183.38663
6990,3007878,184.00963
6991,3007879,300.45538
6992,3007880,238.73224
6993,3007881,962.36694
6994,3007882,183.03728
6995,3007883,172.86374
6996,3007884,215.74478
6997,3007885,214.50934
6998,3007886,287.41718
6999,3007887,4121.879
7000,3007888,213.8818
7001,3007889,958.21375
7002,3007890,215.74478
7003,3007891,1596.8823
7004,3007892,1430.4261
7005,3007893,660.5471
7006,3007894,362.98138
7007,3007895,344.6365
7008,3007896,5252.6934
7009,3007897,222.82994
7010,3007898,216.36508
7011,3007899,308.17987
7012,3007900,357.6377
7013,3007901,216.10266
7014,3007902,704.96765
7015,3007903,215.74478
7016,3007904,215.10757
7017,3007905,442.1063
7018,3007906,376.80515
7019,3007907,215.74478
7020,3007908,632.75366
7021,3007909,697.4227
7022,3007910,215.12178
7023,3007911,215.74478
7024,3007912,807.4779
7025,3007913,313.0832
7026,3007914,2733.0444
7027,3007915,214.77243
7028,3007916,215.74478
7029,3007917,197.791
7030,3007918,196.55556
7031,3007919,286.27484
7032,3007920,4855.8525
7033,3007921,195.92802
7034,3007922,932.65295
7035,3007923,197.791
7036,3007924,1479.9106
7037,3007925,1500.9382
7038,3007926,457.2868
7039,3007927,367.6985
7040,3007928,326.6827
7041,3007929,4652.7017
7042,3007930,204.87616
7043,3007931,198.41129
7044,3007932,277.34473
7045,3007933,337.70544
7046,3007934,198.14888
7047,3007935,525.5585
7048,3007936,197.791
7049,3007937,197.1538
7050,3007938,357.61133
7051,3007939,564.47595
7052,3007940,197.791
7053,3007941,587.2588
7054,3007942,556.4552
7055,3007943,197.168
7056,3007944,357.61133
7057,3007945,754.5355
7058,3007946,313.02008
7059,3007947,4548.518
7060,3007948,196.81863
7061,3007949,197.791
7062,3007950,233.4513
7063,3007951,232.21585
7064,3007952,323.71497
7065,3007953,6335.772
7066,3007954,231.58832
7067,3007955,1113.818
7068,3007956,233.4513
7069,3007957,1630.7932
7070,3007958,2019.4753
7071,3007959,671.1356
7072,3007960,459.313
7073,3007961,362.34296
7074,3007962,6034.666
7075,3007963,240.53647
7076,3007964,221.7981
7077,3007965,314.78488
7078,3007966,391.65723
7079,3007967,233.80917
7080,3007968,747.98193
7081,3007969,233.4513
7082,3007970,232.81409
7083,3007971,395.05145
7084,3007972,629.3485
7085,3007973,233.4513
7086,3007974,622.91907
7087,3007975,737.22754
7088,3007976,232.82828
7089,3007977,233.4513
7090,3007978,744.8987
7091,3007979,368.49603
7092,3007980,4933.542
7093,3007981,232.47894
7094,3007982,233.4513
7095,3007983,205.09605
7096,3007984,203.86063
7097,3007985,293.57993
7098,3007986,4948.085
7099,3007987,203.2331
7100,3007988,965.9868
7101,3007989,205.09605
7102,3007990,2379.263
7103,3007991,1401.6859
7104,3007992,927.0006
7105,3007993,427.98895
7106,3007994,599.19763
7107,3007995,7818.8843
7108,3007996,212.18121
7109,3007997,205.71635
7110,3007998,284.6498
7111,3007999,363.80045
7112,3008000,205.45395
7113,3008001,746.06055
7114,3008002,205.09605
7115,3008003,204.45885
7116,3008004,364.9164
7117,3008005,381.56436
7118,3008006,205.09605
7119,3008007,592.6838
7120,3008008,817.18384
7121,3008009,204.47305
7122,3008010,205.09605
7123,3008011,656.86084
7124,3008012,289.84882
7125,3008013,1894.6716
7126,3008014,374.18982
7127,3008015,304.59998
7128,3008016,155.35925
7129,3008017,154.12381
7130,3008018,111.10195
7131,3008019,741.2969
7132,3008020,153.49628
7133,3008021,389.59235
7134,3008022,155.35925
7135,3008023,651.91113
7136,3008024,577.3163
7137,3008025,120.29115
7138,3008026,331.5354
7139,3008027,284.25098
7140,3008028,1594.8025
7141,3008029,162.44441
7142,3008030,155.97954
7143,3008031,155.35925
7144,3008032,140.20126
7145,3008033,155.71713
7146,3008034,263.48444
7147,3008035,155.35925
7148,3008036,154.72205
7149,3008037,155.35925
7150,3008038,46.478012
7151,3008039,155.35925
7152,3008040,519.7162
7153,3008041,142.00807
7154,3008042,154.73625
7155,3008043,155.35925
7156,3008044,485.51776
7157,3008045,256.51068
7158,3008046,1846.8
7159,3008047,154.3869
7160,3008048,155.35925
7161,3008049,176.97652
7162,3008050,179.5176
7163,3008051,175.76091
7164,3008052,1691.175
7165,3008053,178.89005
7166,3008054,231.28601
7167,3008055,176.97652
7168,3008056,1036.8516
7169,3008057,511.13785
7170,3008058,573.5086
7171,3008059,288.75812
7172,3008060,243.47812
7173,3008061,2924.9275
7174,3008062,197.89745
7175,3008063,177.59682
7176,3008064,176.97652
7177,3008065,176.97652
7178,3008066,177.33441
7179,3008067,202.41422
7180,3008068,176.97652
7181,3008069,176.33931
7182,3008070,176.97652
7183,3008071,164.71175
7184,3008072,176.97652
7185,3008073,409.20685
7186,3008074,201.159
7187,3008075,176.35352
7188,3008076,176.97652
7189,3008077,466.6806
7190,3008078,245.9188
7191,3008079,700.85205
7192,3008080,213.03879
7193,3008081,176.97652
7194,3008082,230.37863
7195,3008083,229.14319
7196,3008084,229.16302
7197,3008085,5637.0635
7198,3008086,228.51566
7199,3008087,1137.0483
7200,3008088,230.37863
7201,3008089,2693.4053
7202,3008090,1159.6558
7203,3008091,890.2114
7204,3008092,447.1724
7205,3008093,269.7022
7206,3008094,8468.688
7207,3008095,315.90643
7208,3008096,230.99892
7209,3008097,297.7174
7210,3008098,337.41998
7211,3008099,230.73651
7212,3008100,755.8103
7213,3008101,230.37863
7214,3008102,229.74142
7215,3008103,230.37863
7216,3008104,350.4646
7217,3008105,230.37863
7218,3008106,742.3788
7219,3008107,746.8961
7220,3008108,229.75562
7221,3008109,230.37863
7222,3008110,738.92175
7223,3008111,269.01755
7224,3008112,1689.937
7225,3008113,556.13
7226,3008114,230.37863
7227,3008115,177.97342
7228,3008116,176.73799
7229,3008117,176.75781
7230,3008118,2107.5327
7231,3008119,176.11046
7232,3008120,379.41522
7233,3008121,177.97342
7234,3008122,1181.3381
7235,3008123,546.46875
7236,3008124,406.64523
7237,3008125,302.0865
7238,3008126,217.297
7239,3008127,3397.149
7240,3008128,275.96667
7241,3008129,178.59372
7242,3008130,177.97342
7243,3008131,182.60922
7244,3008132,178.33131
7245,3008133,361.25665
7246,3008134,177.97342
7247,3008135,177.33621
7248,3008136,302.99612
7249,3008137,188.88919
7250,3008138,177.97342
7251,3008139,315.41937
7252,3008140,379.86646
7253,3008141,177.35042
7254,3008142,177.97342
7255,3008143,306.01068
7256,3008144,220.10876
7257,3008145,764.557
7258,3008146,171.42166
7259,3008147,177.97342
7260,3008148,177.97342
7261,3008149,176.73799
7262,3008150,171.88751
7263,3008151,2107.5327
7264,3008152,176.11046
7265,3008153,452.75732
7266,3008154,177.97342
7267,3008155,1207.1384
7268,3008156,558.4713
7269,3008157,427.36432
7270,3008158,302.0865
7271,3008159,217.297
7272,3008160,3367.1296
7273,3008161,228.73053
7274,3008162,178.59372
7275,3008163,177.97342
7276,3008164,182.60922
7277,3008165,178.33131
7278,3008166,361.25665
7279,3008167,177.97342
7280,3008168,177.33621
7281,3008169,177.97342
7282,3008170,183.1396
7283,3008171,177.97342
7284,3008172,315.41937
7285,3008173,379.86646
7286,3008174,177.35042
7287,3008175,177.97342
7288,3008176,306.01068
7289,3008177,220.10876
7290,3008178,827.17053
7291,3008179,243.87192
7292,3008180,177.97342
7293,3008181,184.65465
7294,3008182,183.4192
7295,3008183,183.43904
7296,3008184,2135.0576
7297,3008185,182.79167
7298,3008186,459.43857
7299,3008187,184.65465
7300,3008188,1313.5431
7301,3008189,562.197
7302,3008190,401.96747
7303,3008191,299.0429
7304,3008192,223.97821
7305,3008193,3403.83
7306,3008194,202.82501
7307,3008195,185.27493
7308,3008196,184.65465
7309,3008197,183.78133
7310,3008198,185.01253
7311,3008199,379.94043
7312,3008200,184.65465
7313,3008201,184.01744
7314,3008202,184.65465
7315,3008203,189.82082
7316,3008204,184.65465
7317,3008205,374.21838
7318,3008206,392.62878
7319,3008207,184.03165
7320,3008208,184.65465
7321,3008209,312.6919
7322,3008210,234.88925
7323,3008211,840.4487
7324,3008212,250.55313
7325,3008213,184.65465
7326,3008214,168.03143
7327,3008215,170.44014
7328,3008216,170.45996
7329,3008217,2101.2349
7330,3008218,169.8126
7331,3008219,373.11737
7332,3008220,171.67557
7333,3008221,1200.8406
7334,3008222,540.1709
7335,3008223,422.99084
7336,3008224,295.7886
7337,3008225,210.99915
7338,3008226,3323.0437
7339,3008227,222.43268
7340,3008228,172.29587
7341,3008229,171.67557
7342,3008230,208.89813
7343,3008231,172.03346
7344,3008232,354.9588
7345,3008233,171.67557
7346,3008234,171.03836
7347,3008235,171.67557
7348,3008236,166.46304
7349,3008237,171.67557
7350,3008238,309.12152
7351,3008239,373.5686
7352,3008240,171.05257
7353,3008241,171.67557
7354,3008242,299.71283
7355,3008243,213.81091
7356,3008244,495.1753
7357,3008245,216.86473
7358,3008246,171.67557
7359,3008247,180.58713
7360,3008248,179.35168
7361,3008249,174.50122
7362,3008250,2005.4833
7363,3008251,178.72415
7364,3008252,316.7305
7365,3008253,180.58713
7366,3008254,1192.1703
7367,3008255,558.1295
7368,3008256,397.89993
7369,3008257,334.14783
7370,3008258,219.91069
7371,3008259,3304.4448
7372,3008260,278.58035
7373,3008261,181.20741
7374,3008262,180.58713
7375,3008263,185.22292
7376,3008264,180.945
7377,3008265,363.87036
7378,3008266,180.58713
7379,3008267,179.94992
7380,3008268,180.58713
7381,3008269,191.5029
7382,3008270,180.58713
7383,3008271,318.03308
7384,3008272,389.43896
7385,3008273,179.96413
7386,3008274,180.58713
7387,3008275,308.6244
7388,3008276,222.72247
7389,3008277,903.06226
7390,3008278,179.61478
7391,3008279,180.58713
7392,3008280,203.37187
7393,3008281,202.13644
7394,3008282,259.3663
7395,3008283,4242.4478
7396,3008284,201.50891
7397,3008285,698.37683
7398,3008286,203.37187
7399,3008287,1688.6621
7400,3008288,1160.4917
7401,3008289,784.40393
7402,3008290,412.38898
7403,3008291,269.87347
7404,3008292,5070.7324
7405,3008293,247.13846
7406,3008294,203.99217
7407,3008295,230.38547
7408,3008296,190.22159
7409,3008297,203.72977
7410,3008298,658.6968
7411,3008299,203.37187
7412,3008300,202.73466
7413,3008301,395.79382
7414,3008302,281.6869
7415,3008303,203.37187
7416,3008304,519.67883
7417,3008305,663.5226
7418,3008306,202.74887
7419,3008307,203.37187
7420,3008308,730.5348
7421,3008309,272.31415
7422,3008310,2218.7253
7423,3008311,215.03397
7424,3008312,203.37187
7425,3008313,169.84393
7426,3008314,168.60849
7427,3008315,290.96582
7428,3008316,3914.9001
7429,3008317,167.98096
7430,3008318,884.8639
7431,3008319,169.84393
7432,3008320,1048.722
7433,3008321,1041.9163
7434,3008322,389.51587
7435,3008323,415.09793
7436,3008324,236.34552
7437,3008325,3957.5884
7438,3008326,249.84738
7439,3008327,170.46422
7440,3008328,169.84393
7441,3008329,272.79706
7442,3008330,170.20181
7443,3008331,329.25308
7444,3008332,169.84393
7445,3008333,169.20673
7446,3008334,313.36102
7447,3008335,162.76997
7448,3008336,169.84393
7449,3008337,388.34155
7450,3008338,327.49884
7451,3008339,169.22093
7452,3008340,169.84393
7453,3008341,597.7366
7454,3008342,255.3187
7455,3008343,1873.845
7456,3008344,157.40945
7457,3008345,169.84393
7458,3008346,183.92787
7459,3008347,182.69243
7460,3008348,182.71227
7461,3008349,2594.9563
7462,3008350,182.0649
7463,3008351,475.87268
7464,3008352,183.92787
7465,3008353,1182.6505
7466,3008354,551.6658
7467,3008355,434.4857
7468,3008356,305.32733
7469,3008357,223.25143
7470,3008358,3672.4514
7471,3008359,281.92108
7472,3008360,184.54816
7473,3008361,183.92787
7474,3008362,183.05455
7475,3008363,184.28575
7476,3008364,364.6042
7477,3008365,183.92787
7478,3008366,183.29066
7479,3008367,183.92787
7480,3008368,189.09404
7481,3008369,183.92787
7482,3008370,330.88568
7483,3008371,381.2586
7484,3008372,183.30487
7485,3008373,183.92787
7486,3008374,311.96512
7487,3008375,222.25839
7488,3008376,770.5115
7489,3008377,202.59026
7490,3008378,183.92787
7491,3008379,214.28607
7492,3008380,213.05064
7493,3008381,326.04553
7494,3008382,3890.873
7495,3008383,212.42311
7496,3008384,946.3242
7497,3008385,214.28607
7498,3008386,1609.6432
7499,3008387,1479.7019
7500,3008388,626.4397
7501,3008389,390.46222
7502,3008390,343.1778
7503,3008391,5354.327
7504,3008392,221.37125
7505,3008393,358.42346
7506,3008394,214.28607
7507,3008395,317.23914
7508,3008396,214.64397
7509,3008397,420.3037
7510,3008398,214.28607
7511,3008399,213.64886
7512,3008400,214.28607
7513,3008401,207.2121
7514,3008402,214.28607
7515,3008403,603.7539
7516,3008404,681.1489
7517,3008405,213.66309
7518,3008406,214.28607
7519,3008407,782.51184
7520,3008408,315.43753
7521,3008409,3053.882
7522,3008410,213.31374
7523,3008411,214.28607
7524,3008412,143.84796
7525,3008413,164.51334
7526,3008414,270.1231
7527,3008415,5116.718
7528,3008416,159.67238
7529,3008417,1049.5784
7530,3008418,143.84796
7531,3008419,1832.4763
7532,3008420,1313.1503
7533,3008421,918.6006
7534,3008422,421.09338
7535,3008423,210.34955
7536,3008424,7043.084
7537,3008425,403.89532
7538,3008426,153.03453
7539,3008427,143.84796
7540,3008428,383.68878
7541,3008429,144.20584
7542,3008430,694.327
7543,3008431,143.84796
7544,3008432,143.21075
7545,3008433,345.78308
7546,3008434,316.8179
7547,3008435,143.84796
7548,3008436,487.4988
7549,3008437,698.6538
7550,3008438,160.81326
7551,3008439,143.84796
7552,3008440,755.1686
7553,3008441,232.41373
7554,3008442,1491.5992
7555,3008443,522.4833
7556,3008444,143.84796
7557,3008445,170.80241
7558,3008446,169.56697
7559,3008447,236.88081
7560,3008448,3949.0757
7561,3008449,168.93944
7562,3008450,963.4446
7563,3008451,170.80241
7564,3008452,1761.3302
7565,3008453,914.4774
7566,3008454,495.14297
7567,3008455,360.77142
7568,3008456,210.12598
7569,3008457,5921.0356
7570,3008458,338.62823
7571,3008459,171.4227
7572,3008460,296.41553
7573,3008461,298.56683
7574,3008462,171.1603
7575,3008463,498.16376
7576,3008464,170.80241
7577,3008465,170.1652
7578,3008466,170.80241
7579,3008467,251.55078
7580,3008468,170.80241
7581,3008469,335.59222
7582,3008470,497.71567
7583,3008471,170.17941
7584,3008472,170.80241
7585,3008473,437.70862
7586,3008474,235.20395
7587,3008475,1212.0581
7588,3008476,169.83006
7589,3008477,170.80241
7590,3008478,154.12057
7591,3008479,154.12057
7592,3008480,152.90497
7593,3008481,1776.8905
7594,3008482,154.12057
7595,3008483,356.0699
7596,3008484,154.12057
7597,3008485,974.5348
7598,3008486,502.14685
7599,3008487,383.3216
7600,3008488,280.39703
7601,3008489,193.44414
7602,3008490,3074.8242
7603,3008491,184.17914
7604,3008492,154.74088
7605,3008493,201.08005
7606,3008494,211.20862
7607,3008495,154.47845
7608,3008496,349.29205
7609,3008497,154.12057
7610,3008498,153.48337
7611,3008499,154.12057
7612,3008500,179.24837
7613,3008501,154.12057
7614,3008502,291.5666
7615,3008503,359.60358
7616,3008504,153.49757
7617,3008505,154.12057
7618,3008506,282.1578
7619,3008507,196.2559
7620,3008508,761.6244
7621,3008509,231.90727
7622,3008510,154.12057
7623,3008511,187.98749
7624,3008512,186.75204
7625,3008513,160.71956
7626,3008514,2663.4912
7627,3008515,186.12451
7628,3008516,655.7656
7629,3008517,187.98749
7630,3008518,1013.42053
7631,3008519,818.3269
7632,3008520,319.27698
7633,3008521,313.93604
7634,3008522,268.94183
7635,3008523,3096.9875
7636,3008524,195.07265
7637,3008525,188.60777
7638,3008526,220.25436
7639,3008527,169.71452
7640,3008528,188.34537
7641,3008529,333.06787
7642,3008530,187.98749
7643,3008531,187.35028
7644,3008532,224.33331
7645,3008533,136.75319
7646,3008534,187.98749
7647,3008535,704.83154
7648,3008536,397.48926
7649,3008537,187.36447
7650,3008538,187.98749
7651,3008539,429.5074
7652,3008540,255.96994
7653,3008541,2045.6611
7654,3008542,187.01514
7655,3008543,187.98749
7656,3008544,238.0328
7657,3008545,236.79738
7658,3008546,214.25998
7659,3008547,3715.5608
7660,3008548,236.16985
7661,3008549,910.562
7662,3008550,238.0328
7663,3008551,1359.3818
7664,3008552,1248.2474
7665,3008553,501.95975
7666,3008554,356.0088
7667,3008555,296.18143
7668,3008556,4674.7637
7669,3008557,245.11798
7670,3008558,217.99733
7671,3008559,420.6695
7672,3008560,382.58185
7673,3008561,216.3822
7674,3008562,514.1665
7675,3008563,238.0328
7676,3008564,237.3956
7677,3008565,238.0328
7678,3008566,356.3722
7679,3008567,238.0328
7680,3008568,431.70938
7681,3008569,555.5746
7682,3008570,237.4098
7683,3008571,238.0328
7684,3008572,559.42474
7685,3008573,290.84116
7686,3008574,3506.2751
7687,3008575,213.73749
7688,3008576,238.0328
7689,3008577,172.1508
7690,3008578,170.91537
7691,3008579,182.96881
7692,3008580,3041.798
7693,3008581,170.28784
7694,3008582,630.2394
7695,3008583,172.1508
7696,3008584,797.381
7697,3008585,852.6312
7698,3008586,343.1729
7699,3008587,307.1136
7700,3008588,253.37286
7701,3008589,2126.195
7702,3008590,179.23598
7703,3008591,172.7711
7704,3008592,172.1508
7705,3008593,171.2775
7706,3008594,172.5087
7707,3008595,329.62448
7708,3008596,172.1508
7709,3008597,171.5136
7710,3008598,172.1508
7711,3008599,173.28139
7712,3008600,172.1508
7713,3008601,365.8274
7714,3008602,346.40308
7715,3008603,171.5278
7716,3008604,172.1508
7717,3008605,376.08795
7718,3008606,237.05295
7719,3008607,2077.0925
7720,3008608,171.17845
7721,3008609,172.1508
7722,3008610,181.93066
7723,3008611,180.69522
7724,3008612,180.71506
7725,3008613,1763.367
7726,3008614,180.06769
7727,3008615,423.13437
7728,3008616,181.93066
7729,3008617,912.3174
7730,3008618,562.5611
7731,3008619,300.12262
7732,3008620,292.91812
7733,3008621,262.885
7734,3008622,2147.0312
7735,3008623,189.01582
7736,3008624,182.55095
7737,3008625,181.93066
7738,3008626,181.05734
7739,3008627,182.28854
7740,3008628,312.8728
7741,3008629,181.93066
7742,3008630,181.29346
7743,3008631,181.93066
7744,3008632,127.86243
7745,3008633,181.93066
7746,3008634,395.6457
7747,3008635,270.18958
7748,3008636,181.30765
7749,3008637,181.93066
7750,3008638,385.86777
7751,3008639,225.71243
7752,3008640,1137.0795
7753,3008641,180.95831
7754,3008642,181.93066
7755,3008643,244.27336
7756,3008644,243.03793
7757,3008645,323.7638
7758,3008646,4594.3667
7759,3008647,242.4104
7760,3008648,900.25916
7761,3008649,244.27336
7762,3008650,1313.0837
7763,3008651,1583.149
7764,3008652,509.5146
7765,3008653,378.96838
7766,3008654,325.22772
7767,3008655,4658.6167
7768,3008656,251.35852
7769,3008657,244.89366
7770,3008658,244.27336
7771,3008659,352.8631
7772,3008660,244.63126
7773,3008661,514.8502
7774,3008662,244.27336
7775,3008663,243.63615
7776,3008664,244.27336
7777,3008665,305.83716
7778,3008666,244.27336
7779,3008667,437.94992
7780,3008668,513.52625
7781,3008669,243.65036
7782,3008670,244.27336
7783,3008671,591.349
7784,3008672,309.1755
7785,3008673,3366.4177
7786,3008674,243.30103
7787,3008675,244.27336
7788,3008676,247.21014
7789,3008677,245.9747
7790,3008678,245.99454
7791,3008679,4662.646
7792,3008680,245.34717
7793,3008681,1318.142
7794,3008682,247.21014
7795,3008683,1789.4554
7796,3008684,1242.5526
7797,3008685,616.41736
7798,3008686,458.67413
7799,3008687,266.5728
7800,3008688,5932.2705
7801,3008689,462.5121
7802,3008690,247.83044
7803,3008691,369.63242
7804,3008692,339.19696
7805,3008693,247.56802
7806,3008694,524.4149
7807,3008695,247.21014
7808,3008696,246.57294
7809,3008697,247.21014
7810,3008698,345.47693
7811,3008699,247.21014
7812,3008700,411.99997
7813,3008701,574.72986
7814,3008702,246.58716
7815,3008703,247.21014
7816,3008704,391.46475
7817,3008705,291.23538
7818,3008706,1894.6686
7819,3008707,246.2378
7820,3008708,247.21014
7821,3008709,181.77553
7822,3008710,180.5401
7823,3008711,180.55992
7824,3008712,3993.3281
7825,3008713,179.91255
7826,3008714,985.98254
7827,3008715,181.77553
7828,3008716,1489.5668
7829,3008717,1149.1222
7830,3008718,486.48288
7831,3008719,391.45978
7832,3008720,221.09909
7833,3008721,5267.147
7834,3008722,365.34
7835,3008723,182.39583
7836,3008724,335.0047
7837,3008725,271.9825
7838,3008726,182.1334
7839,3008727,479.23578
7840,3008728,181.77553
7841,3008729,181.13832
7842,3008730,181.77553
7843,3008731,278.2625
7844,3008732,181.77553
7845,3008733,298.8934
7846,3008734,507.51544
7847,3008735,181.77553
7848,3008736,181.77553
7849,3008737,326.03015
7850,3008738,225.80077
7851,3008739,1849.7856
7852,3008740,180.80318
7853,3008741,181.77553
7854,3008742,264.2307
7855,3008743,233.67078
7856,3008744,393.36673
7857,3008745,11138.669
7858,3008746,239.68283
7859,3008747,1563.506
7860,3008748,264.2307
7861,3008749,2532.965
7862,3008750,2786.3704
7863,3008751,734.2145
7864,3008752,598.27106
7865,3008753,401.3056
7866,3008754,10690.787
7867,3008755,271.31586
7868,3008756,240.28766
7869,3008757,506.1547
7870,3008758,692.03906
7871,3008759,233.50491
7872,3008760,1025.9049
7873,3008761,264.2307
7874,3008762,238.32498
7875,3008763,688.2656
7876,3008764,488.96667
7877,3008765,264.2307
7878,3008766,785.07117
7879,3008767,1045.8378
7880,3008768,237.40123
7881,3008769,264.2307
7882,3008770,1555.7087
7883,3008771,512.86633
7884,3008772,9531.461
7885,3008773,220.55577
7886,3008774,264.2307
7887,3008775,177.0477
7888,3008776,175.81227
7889,3008777,175.83209
7890,3008778,1813.6688
7891,3008779,175.18474
7892,3008780,310.68118
7893,3008781,177.0477
7894,3008782,860.52954
7895,3008783,480.53485
7896,3008784,370.09534
7897,3008785,275.19635
7898,3008786,216.37128
7899,3008787,2416.3853
7900,3008788,240.32999
7901,3008789,177.668
7902,3008790,177.408
7903,3008791,176.1744
7904,3008792,177.4056
7905,3008793,326.30847
7906,3008794,177.0477
7907,3008795,176.41049
7908,3008796,177.0477
7909,3008797,147.50293
7910,3008798,177.0477
7911,3008799,314.49368
7912,3008800,324.5473
7913,3008801,176.4247
7914,3008802,177.0477
7915,3008803,305.08496
7916,3008804,213.98285
7917,3008805,904.58936
7918,3008806,176.07535
7919,3008807,177.0477
7920,3008808,212.34914
7921,3008809,211.11371
7922,3008810,270.91168
7923,3008811,3775.7263
7924,3008812,210.48618
7925,3008813,980.50073
7926,3008814,212.34914
7927,3008815,1827.6002
7928,3008816,1003.3451
7929,3008817,531.83545
7930,3008818,466.45477
7931,3008819,245.48381
7932,3008820,5850.1025
7933,3008821,402.61688
7934,3008822,212.96944
7935,3008823,330.44647
7936,3008824,300.01102
7937,3008825,212.70703
7938,3008826,521.89197
7939,3008827,212.34914
7940,3008828,211.71193
7941,3008829,212.34914
7942,3008830,300.54138
7943,3008831,212.34914
7944,3008832,418.29797
7945,3008833,566.80505
7946,3008834,211.72614
7947,3008835,340.575
7948,3008836,356.60376
7949,3008837,254.17996
7950,3008838,1535.6456
7951,3008839,211.37679
7952,3008840,212.34914
7953,3008841,173.8294
7954,3008842,172.59396
7955,3008843,172.6138
7956,3008844,1410.0712
7957,3008845,171.96643
7958,3008846,272.89224
7959,3008847,173.8294
7960,3008848,878.5764
7961,3008849,466.5246
7962,3008850,316.47937
7963,3008851,295.25287
7964,3008852,213.15298
7965,3008853,2212.0994
7966,3008854,237.11168
7967,3008855,174.44969
7968,3008856,174.1897
7969,3008857,172.95609
7970,3008858,174.18729
7971,3008859,337.61023
7972,3008860,173.8294
7973,3008861,173.1922
7974,3008862,173.8294
7975,3008863,144.28464
7976,3008864,173.8294
7977,3008865,296.81464
7978,3008866,321.31918
7979,3008867,173.2064
7980,3008868,173.8294
7981,3008869,301.86664
7982,3008870,209.905
7983,3008871,608.8405
7984,3008872,172.85706
7985,3008873,173.8294
7986,3008874,200.65565
7987,3008875,199.42023
7988,3008876,199.44005
7989,3008877,2157.409
7990,3008878,198.7927
7991,3008879,429.36823
7992,3008880,200.65565
7993,3008881,1435.8529
7994,3008882,629.77576
7995,3008883,417.01862
7996,3008884,382.5489
7997,3008885,233.79033
7998,3008886,3982.7278
7999,3008887,250.85089
8000,3008888,201.27596
8001,3008889,200.65565
8002,3008890,199.78235
8003,3008891,201.01355
8004,3008892,375.70343
8005,3008893,200.65565
8006,3008894,200.01845
8007,3008895,200.65565
8008,3008896,215.9624
8009,3008897,200.65565
8010,3008898,379.26065
8011,3008899,417.5901
8012,3008900,200.03265
8013,3008901,200.65565
8014,3008902,328.69287
8015,3008903,235.39638
8016,3008904,1419.3595
8017,3008905,199.6833
8018,3008906,200.65565
8019,3008907,192.28061
8020,3008908,191.04517
8021,3008909,191.065
8022,3008910,3793.655
8023,3008911,190.41763
8024,3008912,871.916
8025,3008913,192.28061
8026,3008914,1546.3578
8027,3008915,931.6987
8028,3008916,474.5261
8029,3008917,387.6278
8030,3008918,231.60417
8031,3008919,5275.907
8032,3008920,371.2328
8033,3008921,192.90091
8034,3008922,192.28061
8035,3008923,277.8753
8036,3008924,192.63849
8037,3008925,478.5755
8038,3008926,192.28061
8039,3008927,191.6434
8040,3008928,192.28061
8041,3008929,278.4057
8042,3008930,192.28061
8043,3008931,357.07043
8044,3008932,544.33875
8045,3008933,191.65761
8046,3008934,192.28061
8047,3008935,336.53522
8048,3008936,236.30585
8049,3008937,1233.5363
8050,3008938,191.30826
8051,3008939,192.28061
8052,3008940,176.98811
8053,3008941,175.75267
8054,3008942,177.006
8055,3008943,1824.8005
8056,3008944,175.12514
8057,3008945,356.12006
8058,3008946,176.98811
8059,3008947,831.3109
8060,3008948,486.2502
8061,3008949,352.22485
8062,3008950,351.71454
8063,3008951,216.31168
8064,3008952,2444.2932
8065,3008953,240.27039
8066,3008954,177.6084
8067,3008955,177.34842
8068,3008956,176.11479
8069,3008957,177.346
8070,3008958,322.33405
8071,3008959,176.98811
8072,3008960,176.3509
8073,3008961,176.98811
8074,3008962,153.19292
8075,3008963,176.98811
8076,3008964,314.43408
8077,3008965,324.4779
8078,3008966,176.3651
8079,3008967,176.98811
8080,3008968,305.02536
8081,3008969,219.12346
8082,3008970,852.63025
8083,3008971,176.98811
8084,3008972,176.98811
8085,3008973,194.38022
8086,3008974,193.14478
8087,3008975,193.16461
8088,3008976,4099.309
8089,3008977,192.51724
8090,3008978,998.58716
8091,3008979,194.38022
8092,3008980,1550.1351
8093,3008981,1003.23193
8094,3008982,499.08752
8095,3008983,404.06445
8096,3008984,233.70377
8097,3008985,4891.42
8098,3008986,377.94464
8099,3008987,195.00052
8100,3008988,194.38022
8101,3008989,284.58716
8102,3008990,194.7381
8103,3008991,491.84042
8104,3008992,194.38022
8105,3008993,193.74301
8106,3008994,194.38022
8107,3008995,270.15787
8108,3008996,194.38022
8109,3008997,359.17004
8110,3008998,520.1201
8111,3008999,193.75722
8112,3009000,194.38022
8113,3009001,338.63486
8114,3009002,243.60565
8115,3009003,1916.4376
8116,3009004,193.40787
8117,3009005,194.38022
8118,3009006,203.75201
8119,3009007,202.51657
8120,3009008,287.93304
8121,3009009,3371.9846
8122,3009010,201.88904
8123,3009011,766.17786
8124,3009012,203.75201
8125,3009013,1375.3872
8126,3009014,1164.7552
8127,3009015,434.20038
8128,3009016,327.7463
8129,3009017,284.70636
8130,3009018,4659.801
8131,3009019,210.83717
8132,3009020,204.3723
8133,3009021,203.75201
8134,3009022,284.44562
8135,3009023,204.1099
